"hh_id","part_id","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","sday_id","type","day","month","year","dayofweek","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","country","hh_size","part_age_exact"
"Mo08HH4476",4476,"F",5,NA,NA,NA,8,"PL","",NA,NA,"","N",2,2,NA,NA,20060329,2,29,3,2006,3,17,47,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"Poland",4,14
"Mo08HH4477",4477,"M",5,NA,NA,NA,10,"PL","",NA,NA,"","N",2,3,NA,NA,20060328,2,28,3,2006,2,38,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,"Poland",3,16
"Mo08HH4478",4478,"F",5,NA,NA,NA,6,"PL","",NA,NA,"","N",2,1,NA,NA,20060331,2,31,3,2006,5,38,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Poland",3,12
"Mo08HH4479",4479,"M",5,NA,NA,NA,7,"PL","",NA,NA,"","N",2,2,NA,NA,20060327,2,27,3,2006,1,10,37,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"Poland",4,13
"Mo08HH448",448,"M",1,7,3,13,NA,"IT","",NA,NA,"","N",2,1,NA,NA,20060528,1,28,5,2006,0,8,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,44
"Mo08HH4480",4480,"F",5,NA,NA,NA,9,"PL","",NA,NA,"","N",2,1,NA,NA,20060402,2,2,4,2006,0,36,38,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"Poland",5,15
"Mo08HH4481",4481,"M",5,NA,NA,NA,4,"PL","",NA,NA,"","N",2,3,NA,NA,20060328,2,28,3,2006,2,8,33,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"Poland",4,10
"Mo08HH4482",4482,"M",5,NA,NA,NA,11,"PL","",NA,NA,"","N",2,4,NA,NA,20060329,2,29,3,2006,3,19,51,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"Poland",4,17
"Mo08HH4483",4483,"F",5,NA,NA,NA,10,"PL","",NA,NA,"","N",2,1,NA,NA,20060331,2,31,3,2006,5,18,19,20,21,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"Poland",6,16
"Mo08HH4484",4484,"F",5,NA,NA,NA,4,"PL","",NA,NA,"","N",2,2,NA,NA,20060402,2,2,4,2006,0,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Poland",3,10
"Mo08HH4485",4485,"M",5,NA,NA,NA,10,"PL","",NA,NA,"","N",1,1,NA,NA,20060401,2,1,4,2006,6,10,10,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"Poland",5,16
"Mo08HH4486",4486,"M",5,NA,NA,NA,7,"PL","",NA,NA,"","N",2,1,NA,NA,20060328,2,28,3,2006,2,4,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"Poland",4,13
"Mo08HH4487",4487,"F",5,NA,NA,NA,5,"PL","",NA,NA,"","N",1,2,NA,NA,20060329,2,29,3,2006,3,19,32,54,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"Poland",5,11
"Mo08HH4488",4488,"F",5,NA,NA,NA,9,"PL","",NA,NA,"","N",1,1,NA,NA,20060329,2,29,3,2006,3,32,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,"Poland",3,15
"Mo08HH4489",4489,"F",5,NA,NA,NA,10,"PL","",NA,NA,"","N",2,2,NA,NA,20060330,2,30,3,2006,4,11,12,33,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"Poland",5,16
"Mo08HH449",449,"F",2,NA,1,5,NA,"IT","",NA,NA,"","N",2,2,NA,NA,20060528,1,28,5,2006,0,27,58,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,56
"Mo08HH4490",4490,"F",5,NA,NA,NA,7,"PL","",NA,NA,"","N",2,2,NA,NA,20060331,2,31,3,2006,5,11,35,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"Poland",4,13
"Mo08HH4491",4491,"M",5,NA,NA,NA,7,"PL","",NA,NA,"","N",2,2,NA,NA,20060327,2,27,3,2006,1,1,30,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"Poland",4,13
"Mo08HH4492",4492,"F",5,NA,NA,NA,5,"PL","",NA,NA,"","N",2,1,NA,NA,20060329,2,29,3,2006,3,35,45,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Poland",5,11
"Mo08HH4493",4493,"M",5,NA,NA,NA,6,"PL","",NA,NA,"","N",2,2,NA,NA,20060328,2,28,3,2006,2,35,35,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Poland",4,12
"Mo08HH4494",4494,"M",5,NA,NA,NA,6,"PL","",NA,NA,"","N",1,1,NA,NA,20060402,2,2,4,2006,0,9,31,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"Poland",4,12
"Mo08HH4495",4495,"M",5,NA,NA,NA,10,"PL","",NA,NA,"","N",1,2,NA,NA,20060329,2,29,3,2006,3,21,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"Poland",3,16
"Mo08HH4496",4496,"F",5,NA,NA,NA,4,"PL","",NA,NA,"","N",1,2,NA,NA,20060330,2,30,3,2006,4,44,45,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Poland",4,10
"Mo08HH4497",4497,"F",5,NA,NA,NA,8,"PL","",NA,NA,"","N",2,3,NA,NA,20060330,2,30,3,2006,4,45,48,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,"Poland",4,14
"Mo08HH4498",4498,"F",5,NA,NA,NA,3,"PL","",NA,NA,"","N",2,1,NA,NA,20060327,2,27,3,2006,1,3,4,27,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Poland",5,9
"Mo08HH4499",4499,"M",5,NA,NA,NA,5,"PL","",NA,NA,"","N",1,2,NA,NA,20060328,2,28,3,2006,2,40,41,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Poland",4,11
"Mo08HH45",45,"M",5,NA,NA,NA,7,"IT","",NA,NA,"","N",2,4,NA,NA,20060523,2,23,5,2006,2,10,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"Italy",4,13
"Mo08HH450",450,"M",NA,NA,3,11,NA,"IT","",NA,NA,"","N",1,1,NA,NA,20060528,1,28,5,2006,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",2,35
"Mo08HH4500",4500,"M",5,NA,NA,NA,9,"PL","",NA,NA,"","N",1,3,NA,NA,20060328,2,28,3,2006,2,11,16,36,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,"Poland",5,15
"Mo08HH4501",4501,"M",5,NA,NA,NA,11,"PL","",NA,NA,"","N",2,2,NA,NA,20060328,2,28,3,2006,2,20,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"Poland",4,17
"Mo08HH4502",4502,"M",5,NA,NA,NA,11,"PL","",NA,NA,"","N",2,4,NA,NA,20060401,2,1,4,2006,6,45,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Poland",3,17
"Mo08HH4503",4503,"M",5,NA,NA,NA,4,"PL","",NA,NA,"","N",2,3,NA,NA,20060401,2,1,4,2006,6,29,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"Poland",3,10
"Mo08HH4504",4504,"M",5,NA,NA,NA,6,"PL","",NA,NA,"","N",2,3,NA,NA,20060402,2,2,4,2006,0,10,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"Poland",4,12
"Mo08HH4505",4505,"F",5,NA,NA,NA,5,"PL","",NA,NA,"","N",2,3,NA,NA,20060402,2,2,4,2006,0,16,45,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"Poland",4,11
"Mo08HH4506",4506,"F",5,NA,NA,NA,9,"PL","",NA,NA,"","N",2,2,NA,NA,20060327,2,27,3,2006,1,1,3,20,22,44,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Poland",7,15
"Mo08HH4507",4507,"F",5,NA,NA,NA,4,"PL","",NA,NA,"","N",2,1,NA,NA,20060328,2,28,3,2006,2,8,14,16,18,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"Poland",6,10
"Mo08HH4508",4508,"M",5,NA,NA,NA,4,"PL","",NA,NA,"","N",2,4,NA,NA,20060330,2,30,3,2006,4,32,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"Poland",3,10
"Mo08HH4509",4509,"F",5,NA,NA,NA,8,"PL","",NA,NA,"","N",2,3,NA,NA,20060328,2,28,3,2006,2,18,46,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"Poland",4,14
"Mo08HH451",451,"M",4,NA,6,18,NA,"IT","",NA,NA,"","N",2,2,NA,NA,20060528,1,28,5,2006,0,32,32,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,34
"Mo08HH4510",4510,"M",5,NA,NA,NA,6,"PL","",NA,NA,"","N",2,2,NA,NA,20060331,2,31,3,2006,5,36,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Poland",3,12
"Mo08HH4511",4511,"F",5,NA,NA,NA,9,"PL","",NA,NA,"","N",1,2,NA,NA,20060401,2,1,4,2006,6,9,11,13,36,42,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Poland",7,15
"Mo08HH4512",4512,"M",5,NA,NA,NA,10,"PL","",NA,NA,"","N",2,2,NA,NA,20060327,2,27,3,2006,1,6,35,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,"Poland",4,16
"Mo08HH4513",4513,"M",5,NA,NA,NA,8,"PL","",NA,NA,"","N",2,2,NA,NA,20060328,2,28,3,2006,2,36,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"Poland",3,14
"Mo08HH4514",4514,"F",5,NA,NA,NA,9,"PL","",NA,NA,"","N",2,3,NA,NA,20060329,2,29,3,2006,3,7,35,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,"Poland",4,15
"Mo08HH4515",4515,"F",5,NA,NA,NA,3,"PL","",NA,NA,"","N",2,2,NA,NA,20060330,2,30,3,2006,4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"Poland",2,9
"Mo08HH4516",4516,"F",5,NA,NA,NA,6,"PL","",NA,NA,"","N",2,2,NA,NA,20060331,2,31,3,2006,5,7,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"Poland",4,12
"Mo08HH4517",4517,"M",5,4,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060420,3,20,4,2006,4,5,7,29,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,5
"Mo08HH4518",4518,"F",5,NA,4,13,NA,"UK","Y",NA,1,"UK","",NA,3,1,3,20060420,3,20,4,2006,4,0,5,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,5
"Mo08HH4519",4519,"F",5,2,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060420,3,20,4,2006,4,6,28,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,6
"Mo08HH452",452,"F",2,NA,1,5,NA,"IT","",NA,NA,"","N",1,2,NA,NA,20060528,1,28,5,2006,0,27,60,63,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",5,63
"Mo08HH4520",4520,"F",5,4,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",2,3
"Mo08HH4521",4521,"M",5,3,4,13,NA,"UK","Y",NA,2,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,1,2,25,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,2
"Mo08HH4522",4522,"M",5,1,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,4,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,4
"Mo08HH4523",4523,"M",5,NA,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,4,6,9,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,6
"Mo08HH4524",4524,"F",5,1,4,13,NA,"UK","Y",NA,2,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,4,7,37,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,7
"Mo08HH4525",4525,"F",5,NA,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,4,7,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,4
"Mo08HH4526",4526,"M",6,NA,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,2,18,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,2
"Mo08HH4527",4527,"M",5,NA,NA,NA,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",1,3
"Mo08HH4528",4528,"M",5,4,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060423,3,23,4,2006,0,4,7,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,4
"Mo08HH4529",4529,"M",6,NA,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060423,3,23,4,2006,0,3,28,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,3
"Mo08HH453",453,"M",6,NA,3,13,NA,"IT","",NA,NA,"","N",2,4,NA,NA,20060528,1,28,5,2006,0,15,18,46,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",5,21
"Mo08HH4530",4530,"F",6,NA,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060423,3,23,4,2006,0,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",2,3
"Mo08HH4531",4531,"F",6,2,4,13,NA,"UK","N",NA,1,"UK","",NA,4,1,4,20060425,3,25,4,2006,2,6,33,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,6
"Mo08HH4532",4532,"M",6,2,4,13,NA,"UK","N",NA,1,"UK","",NA,4,1,4,20060424,3,24,4,2006,1,42,51,18,16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,7
"Mo08HH4533",4533,"F",6,4,4,13,NA,"UK","N",NA,1,"UK","",NA,4,1,4,20060424,3,24,4,2006,1,27,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",2,6
"Mo08HH4534",4534,"F",5,NA,4,13,NA,"UK","Y",NA,1,"UK","",NA,4,1,4,20060424,3,24,4,2006,1,3,5,30,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,3
"Mo08HH4535",4535,"M",5,NA,5,16,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060424,3,24,4,2006,1,3,7,9,34,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,3
"Mo08HH4536",4536,"F",6,2,4,13,NA,"UK","N",NA,1,"UK","",NA,4,1,4,20060424,3,24,4,2006,1,30,0,37,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,0
"Mo08HH4537",4537,"M",5,1,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,3,7,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,3
"Mo08HH4538",4538,"F",6,2,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,0,5,6,8,29,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",6,0
"Mo08HH4539",4539,"M",6,1,5,16,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,1,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,1
"Mo08HH454",454,"F",1,7,3,13,NA,"IT","",NA,NA,"","N",2,2,NA,NA,20060528,1,28,5,2006,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",2,39
"Mo08HH4540",4540,"F",6,1,6,18,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,0,43,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,0
"Mo08HH4541",4541,"F",6,1,6,18,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,0,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,0
"Mo08HH4542",4542,"F",5,4,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060422,3,22,4,2006,6,0,10,7,30,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,0
"Mo08HH4543",4543,"M",5,2,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060423,3,23,4,2006,0,33,32,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,4
"Mo08HH4544",4544,"F",5,2,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060423,3,23,4,2006,0,3,5,34,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,3
"Mo08HH4545",4545,"F",6,3,NA,NA,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,1,27,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,1
"Mo08HH4546",4546,"M",5,2,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",2,0
"Mo08HH4547",4547,"M",6,3,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,60,59,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,1
"Mo08HH4548",4548,"F",6,NA,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,6,8,14,33,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,6
"Mo08HH4549",4549,"M",6,3,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060421,3,21,4,2006,5,5,7,13,36,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,5
"Mo08HH455",455,"M",4,NA,6,18,NA,"IT","",NA,NA,"","N",1,2,NA,NA,20060528,1,28,5,2006,0,25,55,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,28
"Mo08HH4550",4550,"M",5,NA,4,13,NA,"UK","Y",NA,1,"UK","",NA,3,1,3,20060424,3,24,4,2006,1,36,34,8,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",6,1
"Mo08HH4551",4551,"F",5,2,4,13,NA,"UK","Y",NA,1,"UK","",NA,4,4,4,20060424,3,24,4,2006,1,39,38,11,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,4
"Mo08HH4552",4552,"M",5,1,5,16,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060425,3,25,4,2006,2,1,5,35,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,5
"Mo08HH4553",4553,"F",5,NA,4,13,NA,"UK","Y",NA,1,"UK","",NA,2,1,2,20060422,3,22,4,2006,6,4,10,13,33,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,4
"Mo08HH4554",4554,"M",5,2,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060429,3,29,4,2006,6,3,4,26,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,4
"Mo08HH4555",4555,"M",5,1,4,13,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060427,3,27,4,2006,4,1,0,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,1
"Mo08HH4556",4556,"F",6,NA,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060427,3,27,4,2006,4,0,8,10,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,0
"Mo08HH4557",4557,"M",6,NA,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,NA,3,NA,NA,2006,NA,24,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,0
"Mo08HH4558",4558,"F",6,NA,4,13,NA,"UK","N",NA,2,"UK","",NA,1,1,1,NA,3,NA,NA,2006,NA,46,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",3,3
"Mo08HH4559",4559,"M",6,4,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060425,3,25,4,2006,2,1,5,9,12,35,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",6,1
"Mo08HH456",456,"F",3,NA,2,8,NA,"IT","",NA,NA,"","N",2,NA,NA,NA,20060528,1,28,5,2006,0,6,9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,34
"Mo08HH4560",4560,"F",5,4,NA,NA,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060425,3,25,4,2006,2,3,7,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,3
"Mo08HH4561",4561,"M",6,NA,1,6,NA,"UK","N",NA,1,"UK","",NA,4,1,4,20060425,3,25,4,2006,2,30,26,11,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,7
"Mo08HH4562",4562,"F",5,NA,1,6,NA,"UK","Y",NA,1,"UK","",NA,1,1,1,20060425,3,25,4,2006,2,2,5,30,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,5
"Mo08HH4563",4563,"F",5,4,6,18,NA,"OT","Y",NA,1,"EU","",NA,1,1,1,20060427,3,27,4,2006,4,3,5,31,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",4,5
"Mo08HH4564",4564,"M",6,4,4,13,NA,"UK","N",NA,1,"UK","",NA,1,1,1,20060427,3,27,4,2006,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United Kingdom",5,6
